PJB ID,Document Body
PJB 1953,"<p>September 19, 1968</p><p>Dear Attorney Lawson:</p><p>Thank you for your kind letter.</p><p>I don't often find myself in Washington, but if and when I am there again, I hope to be able to talk with you.</p><p>I appreciate your comments and look forward to seeing you again.</p><p>Sincerely<strike>m</strike>,</p><p>Julian Bond</p><p>HJB:sb</p><p>Mr. Belford V. Lawson, Jr.<br/>Suite 505<br/>1140 Connecticut Avenue<br/>Washington, D.C.  20036</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1863,"<p>July 8, 1968</p><p>Dear Mr. Brown,</p><p>Could you send me a list of the members of the Executive Board or equivalent body of the Atlanta Urban League?</p><p>Sincerely,</p><p>Julian Bond</p><p>Mr. Benjamin D. Brown<br/>Atlanta Urban League<br/>239 Auburn Avenue Northeast<br/>Atlanta, Georgia</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1968,"<p>September 19, 1968</p><p>Dear Dr. Mays,</p><p>Thank you for your kind letter. The Chicago convention was a moment I'll always remember.</p><p>I have always regretted leaving Morehouse when I did. Like so many other decisions, at the time it seemed to be the correct thing to do. I need about 24 hours, and often speculate on how I can fit legislature and other commitments together with college.</p><p>I hope to be able to work something out.</p><p>Sincere<strike>e</strike>ly,</p><p>Julian Bond</p><p>Dr. Benjamin E. Mays<br/>3316 Pamlico Drive Southwest<br/>Atlanta, Georgia  30311</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1915,"<p>July 29, 1968</p><p>Dear Mrs. Cantor,</p><p>Thank you for kind letter seconding the invitation to the Blue Star Camps. I am sorry, but I cannot attend.</p><p>Sincerely,</p><p>Julian Bond</p><p>Mrs. Betty Cantor<br/>Community Consultant<br/>Anti-Defamation League of B'nai B'rith<br/>42 Exchange Place Southeast<br/>Atlanta, Georgia  30303</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1904,"<p>July 29, 1968</p><p>Dear Mr. Wainright,</p><p>I am in possession of a letter from an elderly lady who lives at 750 Spencer Street, Northwest. She writes that all of the houses on Spencer Street facing her home have been purchased by the Board of Education to make room for the new high school, and that all but two homes on her side of the street are gone also.</p><p>She wonders whether her home..at 750 Spencer Street..and the remaining residence will also be purchased.</p><p>Can you answer these questions?</p><p>Sincerely,</p><p>Julian Bond</p><p>Mr. Bill C. Wainwright<br/>President, Board of Education<br/>22 Marietta Street, Northwest<br/>Atlanta, Georgia  30303</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1949,"<p>September 19, 1968</p><p>Dear Miss Miller:</p><p>Thank you for your kind letter. Please forgive me for not answering sooner.</p><p>I wonder whether I might ask you to write me later in 1969. My schedule at present is fairly heavy, and I would rather not try to arrange any additional dates.</p><p>Your interest is appreciated.</p><p>Sincerely,</p><p>Julian Bond</p><p>sb</p><p>Miss Bonnie Miller<br/>706 Highview Drive<br/>Chattanooga, Tennessee  37415</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1820,"<p>June 12, 1968</p><p>Mr. C. A. Scott<br/>Editor<br/>Atlanta Daily World<br/>Atlanta, Georgia</p><p>Dear Mr. Scott:</p><p>On April 25, 1968 I mailed the Atlanta Daily World my check for $1.38 for one month's subscription.</p><p>On May 3, nearly three weeks later, the check was marked ""paid"" by Citizens Trust Company.</p><p>To date I have not received any copies of the <u>Atlanta Daily World</u>.</p><p>Could I ask you to determine whether or not I will receive a subscription? If not, I would appreciate the return of my $1.38.</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1878,"<p>July 18, 1968</p><p>Mr. C. A. Scott<br/>Editor<br/>Atlanta Daily World<br/>Atlanta, Georgia</p><p>Dear Mr. Scott:</p><p>I have received neither an answer to my letter of June 12 asking for information concerning the status of my subscription, nor have I received any copies of the <u>Atlanta Daily World</u>.</p><p>Will you please check your files and determine the status of this matter?</p><p>Sincerely,</p><p>Julian Bond</p><p>:nb</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1991,"<p>September 26, 1968</p><p>Dear Mrs. Fluellen and Mr. Anderson,</p><p>Thank you for your kind invitation to address the graduating class of Peabody High School in Eastman Georgia next June.</p><p>I do not usually accept speaking engagements so far indadvance, and I wonder if you would be kind enough to be in touch with me later in the winter.</p><p>Sincerely,</p><p>Julian Bond</p><p>Mrs. C. M. Fluellen<br/>Mr. J. L. Anderson<br/>Peabody High School<br/>Eastman, Georgia</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 2006,"<p>September 27, 1968</p><p>Dear Carl,</p><p>Thank you for your kind invitation to come to Case Western Reserve on Friday, October 18, 1968.</p><p>I am sorry I cannot be with you on that date. Perhaps you will be kind enough to ask me another time.</p><p>Sincerely,</p><p>Julian Bond</p><p>Honorable Carl. B. Stokes<br/>Mayor<br/>City of Clevel<strike>e</strike>and<br/>Cleveland, Ohio</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 2000,"<p>September 26, 1968</p><p>Dear Miss Goings and Mr. Stone,</p><p>Thank you for your kind invitation for September 29. I am sorry your letter reached us after arrangements for that date had already been made. Perhaps I can be with you another time.</p><p>Sincerely,</p><p>Julian Bond</p><p>Miss Carol Goings, President<br/>Nu Chapter, Delta Sigma Theta Sorority</p><p>Mr. Andrew G. Stone, Chairman<br/>La<strike>y</strike>wyer's Club of the University of Michigan</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1845,"<p>July 2, 1968</p><p>Dear Chuck,</p><p>Thanks for your letter. The Kennedy funeral was an event, more like what I imagine a wake is supposed to be like than any funeral I've ever been to. It sounds <strike>t</strike>odd to say so about what is supposed to be a solemn occasion, but I never enjoyed anything quite so much.</p><p>Having said that, I ought to restate it, but I think you'll lknow what I mean.</p><p>Your questions about communications interests me, primarily because I have been wondering for some time about communicating important information to the black community. My feeling is that most information of importance is presented in such a literate manner, and aimed at such a literate audience that it is far over the heads of those of us most interested in absorbing information.</p><p>I'm s<strike>ne</strike>ending under separate cover a comic book I wrote about the war. While the subject is far from cancer prevention and detection, I think</p><p>(more)</p>                       <p>July 2, 1968<br/>Page two</p><p>this sort of technique can be used to get any information across.</p><p>I am trying to get situated with a group here called the Federation of Southern Cooperatives; my job with them will be to develop materials for low-literacy groups in the rural South. I have thought about the possibility of setting up an independent group to do this sort of work for a variety of groups; the total civil rights movement suffers from a dearth of good, explanatory literature, and could use, I think, some help in telling its constituency what it needs to know.</p><p>At any rate, tell your friend I am interested in bridging the information gap, not just in his field but in a great many areas, and I'd be glad to lend him whatever aid or assistance that he thought I might be able to offer.</p><p>Sincerely,</p><p>Julian Bond</p><p>Dr. Charles J. Nabors, Jr.<br/>The University of Utah<br/>Salt Lake City<br/>Utah</p><p>:nb<br/>:enc</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
